"","country","model","variable","sim_id","year","value"
"235","Austria","ARIMA","material_footprint",30,2025,27.0035843714743
"236","Austria","ARIMA","material_footprint",30,2026,27.3587973487478
"237","Austria","ARIMA","material_footprint",30,2027,26.3075589312447
"238","Austria","ARIMA","material_footprint",30,2028,26.8565814029185
"239","Austria","ARIMA","material_footprint",30,2029,29.9488498372637
"240","Austria","ARIMA","material_footprint",30,2030,30.7271034907993
"241","Austria","ARIMA","material_footprint",31,2023,29.4172104794465
"242","Austria","ARIMA","material_footprint",31,2024,27.1653910353719
"243","Austria","ARIMA","material_footprint",31,2025,27.8474518634733
"244","Austria","ARIMA","material_footprint",31,2026,26.9387303382945
"245","Austria","ARIMA","material_footprint",31,2027,26.1652582298616
"246","Austria","ARIMA","material_footprint",31,2028,24.6549287715135
"247","Austria","ARIMA","material_footprint",31,2029,21.9744362116689
"248","Austria","ARIMA","material_footprint",31,2030,23.8224272082889
"249","Austria","ARIMA","material_footprint",32,2023,28.7748199214374
"250","Austria","ARIMA","material_footprint",32,2024,27.7647125046344
"251","Austria","ARIMA","material_footprint",32,2025,28.5074011530512
"252","Austria","ARIMA","material_footprint",32,2026,28.0991741048254
"253","Austria","ARIMA","material_footprint",32,2027,29.1826477306107
"254","Austria","ARIMA","material_footprint",32,2028,29.3412063112079
"255","Austria","ARIMA","material_footprint",32,2029,27.1957532353211
"256","Austria","ARIMA","material_footprint",32,2030,25.0950122201229
"257","Austria","ARIMA","material_footprint",33,2023,25.36635661637
"258","Austria","ARIMA","material_footprint",33,2024,26.987279291192
"259","Austria","ARIMA","material_footprint",33,2025,25.9271765198386
"260","Austria","ARIMA","material_footprint",33,2026,28.025219765925
"261","Austria","ARIMA","material_footprint",33,2027,27.0546940867028
"262","Austria","ARIMA","material_footprint",33,2028,26.8325472204213
"263","Austria","ARIMA","material_footprint",33,2029,26.8249778167244
"264","Austria","ARIMA","material_footprint",33,2030,28.7054473893371
"265","Austria","ARIMA","material_footprint",34,2023,28.9523762257052
"266","Austria","ARIMA","material_footprint",34,2024,29.9884538510755
"267","Austria","ARIMA","material_footprint",34,2025,28.0874356083167
"268","Austria","ARIMA","material_footprint",34,2026,25.8825742491375
"269","Austria","ARIMA","material_footprint",34,2027,28.1038341070858
"270","Austria","ARIMA","material_footprint",34,2028,27.0189822235269
"271","Austria","ARIMA","material_footprint",34,2029,24.7008378606969
"272","Austria","ARIMA","material_footprint",34,2030,26.0002738351273
"273","Austria","ARIMA","material_footprint",35,2023,30.1982562824476
"274","Austria","ARIMA","material_footprint",35,2024,29.1057552103135
"275","Austria","ARIMA","material_footprint",35,2025,27.3745636660942
"276","Austria","ARIMA","material_footprint",35,2026,26.7706849977566
"277","Austria","ARIMA","material_footprint",35,2027,26.451750556841
"278","Austria","ARIMA","material_footprint",35,2028,25.8936102078792
"279","Austria","ARIMA","material_footprint",35,2029,26.6119406924056
"280","Austria","ARIMA","material_footprint",35,2030,26.7750866366271
"281","Austria","ARIMA","material_footprint",36,2023,24.267529816464
"282","Austria","ARIMA","material_footprint",36,2024,22.4110482786415
"283","Austria","ARIMA","material_footprint",36,2025,21.6388078971665
"284","Austria","ARIMA","material_footprint",36,2026,20.5024340444226
"285","Austria","ARIMA","material_footprint",36,2027,24.098049307088
"286","Austria","ARIMA","material_footprint",36,2028,24.1991418729562
"287","Austria","ARIMA","material_footprint",36,2029,24.5237619183932
"288","Austria","ARIMA","material_footprint",36,2030,25.7041441977135
"289","Austria","ARIMA","material_footprint",37,2023,30.8076959846016
"290","Austria","ARIMA","material_footprint",37,2024,31.4498865608693
"291","Austria","ARIMA","material_footprint",37,2025,32.5386897031479
"292","Austria","ARIMA","material_footprint",37,2026,33.448652984997
"293","Austria","ARIMA","material_footprint",37,2027,33.1676706598092
"294","Austria","ARIMA","material_footprint",37,2028,32.4347754186476
"295","Austria","ARIMA","material_footprint",37,2029,31.7982225269594
"296","Austria","ARIMA","material_footprint",37,2030,32.5486881315829
"297","Austria","ARIMA","material_footprint",38,2023,26.6068399854931
"298","Austria","ARIMA","material_footprint",38,2024,26.4907573510384
"299","Austria","ARIMA","material_footprint",38,2025,27.1867308488357
"300","Austria","ARIMA","material_footprint",38,2026,29.279466413355
"301","Austria","ARIMA","material_footprint",38,2027,28.4424860839594
"302","Austria","ARIMA","material_footprint",38,2028,27.7783769505721
"303","Austria","ARIMA","material_footprint",38,2029,26.5853531285169
"304","Austria","ARIMA","material_footprint",38,2030,28.8652232491247
"305","Austria","ARIMA","material_footprint",39,2023,28.5536703261693
"306","Austria","ARIMA","material_footprint",39,2024,27.5634013983119
"307","Austria","ARIMA","material_footprint",39,2025,25.5775575449579
"308","Austria","ARIMA","material_footprint",39,2026,26.2054549677858
"309","Austria","ARIMA","material_footprint",39,2027,24.2402716684097
"310","Austria","ARIMA","material_footprint",39,2028,25.3757019272553
"311","Austria","ARIMA","material_footprint",39,2029,23.5419611417161
"312","Austria","ARIMA","material_footprint",39,2030,22.6293563118918
"313","Austria","ARIMA","material_footprint",40,2023,26.8274597601013
"314","Austria","ARIMA","material_footprint",40,2024,28.4520750562668
"315","Austria","ARIMA","material_footprint",40,2025,28.9574614376943
"316","Austria","ARIMA","material_footprint",40,2026,31.074577272824
"317","Austria","ARIMA","material_footprint",40,2027,31.7730803274188
"318","Austria","ARIMA","material_footprint",40,2028,33.1475205818027
"319","Austria","ARIMA","material_footprint",40,2029,34.8478802449607
"320","Austria","ARIMA","material_footprint",40,2030,35.2501694331816
"321","Austria","ARIMA","material_footprint",41,2023,29.821053838407
