,country,model,variable,sim_id,year,value
289,Austria,Theta,exports,37,2023,61.27583884
290,Austria,Theta,exports,37,2024,62.63292761
291,Austria,Theta,exports,37,2025,65.07844951
292,Austria,Theta,exports,37,2026,67.55208268
293,Austria,Theta,exports,37,2027,68.66310113
294,Austria,Theta,exports,37,2028,69.52417784
295,Austria,Theta,exports,37,2029,70.86218729
296,Austria,Theta,exports,37,2030,74.46713314
297,Austria,Theta,exports,38,2023,55.33172924
298,Austria,Theta,exports,38,2024,55.89380301
299,Austria,Theta,exports,38,2025,57.83364684
300,Austria,Theta,exports,38,2026,62.00686329
301,Austria,Theta,exports,38,2027,62.25290732
302,Austria,Theta,exports,38,2028,63.24809882
303,Austria,Theta,exports,38,2029,63.79416457
304,Austria,Theta,exports,38,2030,69.5999962
305,Austria,Theta,exports,39,2023,58.08644707
306,Austria,Theta,exports,39,2024,57.28276859
307,Austria,Theta,exports,39,2025,55.4857408
308,Austria,Theta,exports,39,2026,57.76367231
309,Austria,Theta,exports,39,2027,56.51024824
310,Austria,Theta,exports,39,2028,60.1263849
311,Austria,Theta,exports,39,2029,59.64679644
312,Austria,Theta,exports,39,2030,60.97774227
313,Austria,Theta,exports,40,2023,55.64390089
314,Austria,Theta,exports,40,2024,58.65442419
315,Austria,Theta,exports,40,2025,60.20942952
316,Austria,Theta,exports,40,2026,64.42975246
317,Austria,Theta,exports,40,2027,66.84685535
318,Austria,Theta,exports,40,2028,70.6249593
319,Austria,Theta,exports,40,2029,75.13022487
320,Austria,Theta,exports,40,2030,78.08790238
321,Austria,Theta,exports,41,2023,59.87976407
322,Austria,Theta,exports,41,2024,58.45682511
323,Austria,Theta,exports,41,2025,58.64063872
324,Austria,Theta,exports,41,2026,61.15471867
325,Austria,Theta,exports,41,2027,60.41697422
326,Austria,Theta,exports,41,2028,63.63460377
327,Austria,Theta,exports,41,2029,69.16379356
328,Austria,Theta,exports,41,2030,68.76128384
329,Austria,Theta,exports,42,2023,59.21129665
330,Austria,Theta,exports,42,2024,53.89370922
331,Austria,Theta,exports,42,2025,54.88985601
332,Austria,Theta,exports,42,2026,53.04792004
333,Austria,Theta,exports,42,2027,57.94047118
334,Austria,Theta,exports,42,2028,57.03964101
335,Austria,Theta,exports,42,2029,60.86302953
336,Austria,Theta,exports,42,2030,59.07531257
337,Austria,Theta,exports,43,2023,57.51993538
338,Austria,Theta,exports,43,2024,58.15598536
339,Austria,Theta,exports,43,2025,56.64630663
340,Austria,Theta,exports,43,2026,56.98724327
341,Austria,Theta,exports,43,2027,57.1559046
342,Austria,Theta,exports,43,2028,60.01481248
343,Austria,Theta,exports,43,2029,61.02216137
344,Austria,Theta,exports,43,2030,57.74482502
345,Austria,Theta,exports,44,2023,62.56500883
346,Austria,Theta,exports,44,2024,63.01022918
347,Austria,Theta,exports,44,2025,59.18830684
348,Austria,Theta,exports,44,2026,61.65175437
349,Austria,Theta,exports,44,2027,61.03670656
350,Austria,Theta,exports,44,2028,58.0275496
351,Austria,Theta,exports,44,2029,62.14873134
352,Austria,Theta,exports,44,2030,64.10541178
353,Austria,Theta,exports,45,2023,59.38882061
354,Austria,Theta,exports,45,2024,60.85157652
355,Austria,Theta,exports,45,2025,65.38266935
356,Austria,Theta,exports,45,2026,66.66910583
357,Austria,Theta,exports,45,2027,68.2246789
358,Austria,Theta,exports,45,2028,72.08904112
359,Austria,Theta,exports,45,2029,71.86671523
360,Austria,Theta,exports,45,2030,69.80911691
361,Austria,Theta,exports,46,2023,57.20466215
362,Austria,Theta,exports,46,2024,59.08027999
363,Austria,Theta,exports,46,2025,57.61297169
364,Austria,Theta,exports,46,2026,60.62409176
365,Austria,Theta,exports,46,2027,56.37355154
366,Austria,Theta,exports,46,2028,60.96932295
367,Austria,Theta,exports,46,2029,61.25171664
368,Austria,Theta,exports,46,2030,63.25352766
369,Austria,Theta,exports,47,2023,55.95511577
370,Austria,Theta,exports,47,2024,56.39976126
371,Austria,Theta,exports,47,2025,53.52189853
372,Austria,Theta,exports,47,2026,54.14940173
373,Austria,Theta,exports,47,2027,54.09950184
374,Austria,Theta,exports,47,2028,59.92217715
375,Austria,Theta,exports,47,2029,61.87580334
376,Austria,Theta,exports,47,2030,67.62309187
377,Austria,Theta,exports,48,2023,55.88980583
378,Austria,Theta,exports,48,2024,52.09157607
379,Austria,Theta,exports,48,2025,51.55924108
380,Austria,Theta,exports,48,2026,53.02761264
381,Austria,Theta,exports,48,2027,55.34024279
382,Austria,Theta,exports,48,2028,61.17887563
383,Austria,Theta,exports,48,2029,60.91170283
384,Austria,Theta,exports,48,2030,60.96189252
385,Austria,Theta,exports,49,2023,59.85508284
386,Austria,Theta,exports,49,2024,63.43920367
387,Austria,Theta,exports,49,2025,67.13668983
388,Austria,Theta,exports,49,2026,67.14287531
389,Austria,Theta,exports,49,2027,71.93546425
390,Austria,Theta,exports,49,2028,72.15434028
391,Austria,Theta,exports,49,2029,74.79740468
392,Austria,Theta,exports,49,2030,73.79599352
393,Austria,Theta,exports,50,2023,53.20546578
394,Austria,Theta,exports,50,2024,54.59457429
395,Austria,Theta,exports,50,2025,57.92433807
396,Austria,Theta,exports,50,2026,60.24776401
397,Austria,Theta,exports,50,2027,57.64842767
398,Austria,Theta,exports,50,2028,55.9775051
399,Austria,Theta,exports,50,2029,60.45150401
400,Austria,Theta,exports,50,2030,62.41120549
401,Austria,Theta,exports,51,2023,57.40275794
402,Austria,Theta,exports,51,2024,56.75774833
403,Austria,Theta,exports,51,2025,57.36767086
404,Austria,Theta,exports,51,2026,58.23390437
405,Austria,Theta,exports,51,2027,58.8478614
406,Austria,Theta,exports,51,2028,61.08007792
407,Austria,Theta,exports,51,2029,59.91701384
408,Austria,Theta,exports,51,2030,60.39469791
409,Austria,Theta,exports,52,2023,56.34261796
410,Austria,Theta,exports,52,2024,55.6306785
411,Austria,Theta,exports,52,2025,58.44908241
412,Austria,Theta,exports,52,2026,59.80410336
413,Austria,Theta,exports,52,2027,62.53837561
414,Austria,Theta,exports,52,2028,65.10149757
415,Austria,Theta,exports,52,2029,65.19314489
416,Austria,Theta,exports,52,2030,69.02242496
417,Austria,Theta,exports,53,2023,55.69381532
418,Austria,Theta,exports,53,2024,57.73938295
419,Austria,Theta,exports,53,2025,60.27208147
420,Austria,Theta,exports,53,2026,64.15521761
421,Austria,Theta,exports,53,2027,67.48490194
422,Austria,Theta,exports,53,2028,71.03058246
423,Austria,Theta,exports,53,2029,75.99092478
424,Austria,Theta,exports,53,2030,78.50604817
425,Austria,Theta,exports,54,2023,56.7491199
426,Austria,Theta,exports,54,2024,56.34625508
427,Austria,Theta,exports,54,2025,58.08132137
428,Austria,Theta,exports,54,2026,56.379501
429,Austria,Theta,exports,54,2027,59.49294666
430,Austria,Theta,exports,54,2028,62.57733959
431,Austria,Theta,exports,54,2029,65.10273838
432,Austria,Theta,exports,54,2030,68.18115772
433,Austria,Theta,exports,55,2023,54.09675446
434,Austria,Theta,exports,55,2024,53.10804956
435,Austria,Theta,exports,55,2025,53.72332464
436,Austria,Theta,exports,55,2026,51.47415769
437,Austria,Theta,exports,55,2027,51.63521543
438,Austria,Theta,exports,55,2028,53.36613193
439,Austria,Theta,exports,55,2029,54.85588192
440,Austria,Theta,exports,55,2030,61.33559594
441,Austria,Theta,exports,56,2023,56.21120357
442,Austria,Theta,exports,56,2024,59.35261735
443,Austria,Theta,exports,56,2025,61.36944458
444,Austria,Theta,exports,56,2026,63.37296059
445,Austria,Theta,exports,56,2027,65.41186107
446,Austria,Theta,exports,56,2028,63.72625871
447,Austria,Theta,exports,56,2029,61.22022191
448,Austria,Theta,exports,56,2030,65.04727178
449,Austria,Theta,exports,57,2023,57.02720178
450,Austria,Theta,exports,57,2024,58.36489171
451,Austria,Theta,exports,57,2025,56.54763473
452,Austria,Theta,exports,57,2026,57.14842504
453,Austria,Theta,exports,57,2027,60.69574583
454,Austria,Theta,exports,57,2028,62.30323188
455,Austria,Theta,exports,57,2029,66.48221913
456,Austria,Theta,exports,57,2030,70.57488208
457,Austria,Theta,exports,58,2023,55.49113378
458,Austria,Theta,exports,58,2024,54.96161983
459,Austria,Theta,exports,58,2025,56.39513309
460,Austria,Theta,exports,58,2026,58.30454474
461,Austria,Theta,exports,58,2027,58.75967181
462,Austria,Theta,exports,58,2028,60.25004222
463,Austria,Theta,exports,58,2029,60.09189045
464,Austria,Theta,exports,58,2030,59.53748644
465,Austria,Theta,exports,59,2023,58.03057657
466,Austria,Theta,exports,59,2024,58.84497962
467,Austria,Theta,exports,59,2025,58.58796143
468,Austria,Theta,exports,59,2026,60.24847673
469,Austria,Theta,exports,59,2027,64.62626711
470,Austria,Theta,exports,59,2028,70.21114169
471,Austria,Theta,exports,59,2029,70.53527344
472,Austria,Theta,exports,59,2030,74.30524527
473,Austria,Theta,exports,60,2023,58.56504027
474,Austria,Theta,exports,60,2024,62.7358212
475,Austria,Theta,exports,60,2025,61.59839008
476,Austria,Theta,exports,60,2026,67.13222313
477,Austria,Theta,exports,60,2027,70.01157952
478,Austria,Theta,exports,60,2028,66.13998681
479,Austria,Theta,exports,60,2029,67.32053263
480,Austria,Theta,exports,60,2030,70.89235131
481,Austria,Theta,exports,61,2023,59.85692958
482,Austria,Theta,exports,61,2024,62.57686448
483,Austria,Theta,exports,61,2025,64.72116622
484,Austria,Theta,exports,61,2026,61.26703132
485,Austria,Theta,exports,61,2027,63.92127257
486,Austria,Theta,exports,61,2028,67.38091853
487,Austria,Theta,exports,61,2029,70.06896455
488,Austria,Theta,exports,61,2030,71.09678661
489,Austria,Theta,exports,62,2023,57.08668111
490,Austria,Theta,exports,62,2024,56.88994757
491,Austria,Theta,exports,62,2025,60.52519362
492,Austria,Theta,exports,62,2026,65.76174498
493,Austria,Theta,exports,62,2027,66.11587914
494,Austria,Theta,exports,62,2028,68.3625453
495,Austria,Theta,exports,62,2029,71.04134113
496,Austria,Theta,exports,62,2030,73.60073783
497,Austria,Theta,exports,63,2023,56.88741211
498,Austria,Theta,exports,63,2024,59.51088149
499,Austria,Theta,exports,63,2025,60.6113961
500,Austria,Theta,exports,63,2026,60.66759351
501,Austria,Theta,exports,63,2027,65.34874125
502,Austria,Theta,exports,63,2028,65.6409304
503,Austria,Theta,exports,63,2029,69.25642939
504,Austria,Theta,exports,63,2030,71.46249759
505,Austria,Theta,exports,64,2023,55.39154576
506,Austria,Theta,exports,64,2024,55.51265484
507,Austria,Theta,exports,64,2025,53.23144722
508,Austria,Theta,exports,64,2026,56.66463793
509,Austria,Theta,exports,64,2027,55.73585808
510,Austria,Theta,exports,64,2028,57.09439821
511,Austria,Theta,exports,64,2029,60.43701749
512,Austria,Theta,exports,64,2030,66.00657517
513,Austria,Theta,exports,65,2023,55.89763306
514,Austria,Theta,exports,65,2024,59.89936694
515,Austria,Theta,exports,65,2025,57.61779426
516,Austria,Theta,exports,65,2026,59.53346946
517,Austria,Theta,exports,65,2027,62.53754384
518,Austria,Theta,exports,65,2028,61.15624069
519,Austria,Theta,exports,65,2029,64.75242223
520,Austria,Theta,exports,65,2030,68.07999121
521,Austria,Theta,exports,66,2023,57.23862087
522,Austria,Theta,exports,66,2024,54.17390435
523,Austria,Theta,exports,66,2025,55.18228862
524,Austria,Theta,exports,66,2026,61.07806702
525,Austria,Theta,exports,66,2027,62.67806622
526,Austria,Theta,exports,66,2028,65.74119418
527,Austria,Theta,exports,66,2029,68.26901629
528,Austria,Theta,exports,66,2030,71.70554244
529,Austria,Theta,exports,67,2023,58.17180795
530,Austria,Theta,exports,67,2024,53.00657592
531,Austria,Theta,exports,67,2025,53.72723615
532,Austria,Theta,exports,67,2026,51.60437995
533,Austria,Theta,exports,67,2027,51.66325816
534,Austria,Theta,exports,67,2028,57.02461688
535,Austria,Theta,exports,67,2029,60.01284789
536,Austria,Theta,exports,67,2030,58.87641193
537,Austria,Theta,exports,68,2023,54.08827069
538,Austria,Theta,exports,68,2024,53.29746594
539,Austria,Theta,exports,68,2025,55.0927325
540,Austria,Theta,exports,68,2026,55.96098444
541,Austria,Theta,exports,68,2027,61.42226376
542,Austria,Theta,exports,68,2028,63.6429146
543,Austria,Theta,exports,68,2029,66.20973454
544,Austria,Theta,exports,68,2030,68.12164173
545,Austria,Theta,exports,69,2023,56.43587168
546,Austria,Theta,exports,69,2024,58.21714221
547,Austria,Theta,exports,69,2025,60.20562062
548,Austria,Theta,exports,69,2026,62.21698009
549,Austria,Theta,exports,69,2027,64.30993725
550,Austria,Theta,exports,69,2028,64.40511589
551,Austria,Theta,exports,69,2029,69.83395883
552,Austria,Theta,exports,69,2030,71.06362957
553,Austria,Theta,exports,70,2023,55.71980211
554,Austria,Theta,exports,70,2024,55.10428922
555,Austria,Theta,exports,70,2025,55.78882617
556,Austria,Theta,exports,70,2026,56.99408325
557,Austria,Theta,exports,70,2027,54.37416067
558,Austria,Theta,exports,70,2028,54.47477852
559,Austria,Theta,exports,70,2029,60.15882188
560,Austria,Theta,exports,70,2030,60.76293673
561,Austria,Theta,exports,71,2023,54.03142064
562,Austria,Theta,exports,71,2024,54.83106071
563,Austria,Theta,exports,71,2025,54.17890768
564,Austria,Theta,exports,71,2026,54.60214683
565,Austria,Theta,exports,71,2027,54.4639318
566,Austria,Theta,exports,71,2028,51.59117259
567,Austria,Theta,exports,71,2029,54.03115965
568,Austria,Theta,exports,71,2030,55.73949181
569,Austria,Theta,exports,72,2023,58.35622939
570,Austria,Theta,exports,72,2024,55.95453481
571,Austria,Theta,exports,72,2025,59.01821934
572,Austria,Theta,exports,72,2026,60.4066104
573,Austria,Theta,exports,72,2027,62.75137102
574,Austria,Theta,exports,72,2028,66.91764818
575,Austria,Theta,exports,72,2029,68.91089552
576,Austria,Theta,exports,72,2030,70.825726
577,Austria,Theta,exports,73,2023,55.12477184
578,Austria,Theta,exports,73,2024,55.0317012
579,Austria,Theta,exports,73,2025,55.50053509
580,Austria,Theta,exports,73,2026,62.18129871
