,country,model,variable,sim_id,year,value
382,Austria,Theta,co2,48,2028,6.979305254
383,Austria,Theta,co2,48,2029,6.535955851
384,Austria,Theta,co2,48,2030,6.20467569
385,Austria,Theta,co2,49,2023,7.762437632
386,Austria,Theta,co2,49,2024,8.135154713
387,Austria,Theta,co2,49,2025,8.473369664
388,Austria,Theta,co2,49,2026,8.172343636
389,Austria,Theta,co2,49,2027,8.651544127
390,Austria,Theta,co2,49,2028,8.252397438
391,Austria,Theta,co2,49,2029,8.274325136
392,Austria,Theta,co2,49,2030,7.651489112
393,Austria,Theta,co2,50,2023,6.841568216
394,Austria,Theta,co2,50,2024,6.986298226
395,Austria,Theta,co2,50,2025,7.269046851
396,Austria,Theta,co2,50,2026,7.334611479
397,Austria,Theta,co2,50,2027,6.711254473
398,Austria,Theta,co2,50,2028,6.283233313
399,Austria,Theta,co2,50,2029,6.557315927
400,Austria,Theta,co2,50,2030,6.388346036
401,Austria,Theta,co2,51,2023,7.409223032
402,Austria,Theta,co2,51,2024,7.207398396
403,Austria,Theta,co2,51,2025,7.152600983
404,Austria,Theta,co2,51,2026,7.066854394
405,Austria,Theta,co2,51,2027,6.89898199
406,Austria,Theta,co2,51,2028,6.904507365
407,Austria,Theta,co2,51,2029,6.412482427
408,Austria,Theta,co2,51,2030,6.152600188
409,Austria,Theta,co2,52,2023,7.261547862
410,Austria,Theta,co2,52,2024,7.072476137
411,Austria,Theta,co2,52,2025,7.321346005
412,Austria,Theta,co2,52,2026,7.263108229
413,Austria,Theta,co2,52,2027,7.371587402
414,Austria,Theta,co2,52,2028,7.386395129
415,Austria,Theta,co2,52,2029,7.018290897
416,Austria,Theta,co2,52,2030,7.154794019
417,Austria,Theta,co2,53,2023,7.172626711
418,Austria,Theta,co2,53,2024,7.372742472
419,Austria,Theta,co2,53,2025,7.542098877
420,Austria,Theta,co2,53,2026,7.8530209
421,Austria,Theta,co2,53,2027,8.013051188
422,Austria,Theta,co2,53,2028,8.166589862
423,Austria,Theta,co2,53,2029,8.490845421
424,Austria,Theta,co2,53,2030,8.345087139
425,Austria,Theta,co2,54,2023,7.317821527
426,Austria,Theta,co2,54,2024,7.162354833
427,Austria,Theta,co2,54,2025,7.257777555
428,Austria,Theta,co2,54,2026,6.811151652
429,Austria,Theta,co2,54,2027,7.014164472
430,Austria,Theta,co2,54,2028,7.0942497
431,Austria,Theta,co2,54,2029,7.050682576
432,Austria,Theta,co2,54,2030,7.044983817
433,Austria,Theta,co2,55,2023,6.958354185
434,Austria,Theta,co2,55,2024,6.777538513
435,Austria,Theta,co2,55,2025,6.734621221
436,Austria,Theta,co2,55,2026,6.271906813
437,Austria,Theta,co2,55,2027,6.115367832
438,Austria,Theta,co2,55,2028,6.070862441
439,Austria,Theta,co2,55,2029,5.936989443
440,Austria,Theta,co2,55,2030,6.344568712
441,Austria,Theta,co2,56,2023,7.243448371
442,Austria,Theta,co2,56,2024,7.592817473
443,Austria,Theta,co2,56,2025,7.671169267
444,Austria,Theta,co2,56,2026,7.715780645
445,Austria,Theta,co2,56,2027,7.716979897
446,Austria,Theta,co2,56,2028,7.144336242
447,Austria,Theta,co2,56,2029,6.527253745
448,Austria,Theta,co2,56,2030,6.698079838
449,Austria,Theta,co2,57,2023,7.356568497
450,Austria,Theta,co2,57,2024,7.437362664
451,Austria,Theta,co2,57,2025,7.015664035
452,Austria,Theta,co2,57,2026,6.93488566
453,Austria,Theta,co2,57,2027,7.164330415
454,Austria,Theta,co2,57,2028,7.036832324
455,Austria,Theta,co2,57,2029,7.241532527
456,Austria,Theta,co2,57,2030,7.348796917
457,Austria,Theta,co2,58,2023,7.145072188
458,Austria,Theta,co2,58,2024,6.997254322
459,Austria,Theta,co2,58,2025,7.053080633
460,Austria,Theta,co2,58,2026,7.094107182
461,Austria,Theta,co2,58,2027,6.887094832
462,Austria,Theta,co2,58,2028,6.797927711
463,Austria,Theta,co2,58,2029,6.446512742
464,Austria,Theta,co2,58,2030,6.051309603
465,Austria,Theta,co2,59,2023,7.498088778
466,Austria,Theta,co2,59,2024,7.487697978
467,Austria,Theta,co2,59,2025,7.28375344
468,Austria,Theta,co2,59,2026,7.3195907
469,Austria,Theta,co2,59,2027,7.661442311
470,Austria,Theta,co2,59,2028,8.098573718
471,Austria,Theta,co2,59,2029,7.672610091
472,Austria,Theta,co2,59,2030,7.806067589
473,Austria,Theta,co2,60,2023,7.57457983
474,Austria,Theta,co2,60,2024,8.051729217
475,Austria,Theta,co2,60,2025,7.641230768
476,Austria,Theta,co2,60,2026,8.279069011
477,Austria,Theta,co2,60,2027,8.346511011
478,Austria,Theta,co2,60,2028,7.39546058
479,Austria,Theta,co2,60,2029,7.283416751
480,Austria,Theta,co2,60,2030,7.375096692
481,Austria,Theta,co2,61,2023,7.762709869
482,Austria,Theta,co2,61,2024,8.002981468
483,Austria,Theta,co2,61,2025,8.109974246
484,Austria,Theta,co2,61,2026,7.352028616
485,Austria,Theta,co2,61,2027,7.536113039
486,Austria,Theta,co2,61,2028,7.686473382
487,Austria,Theta,co2,61,2029,7.656563675
488,Austria,Theta,co2,61,2030,7.355068538
489,Austria,Theta,co2,62,2023,7.364882738
490,Austria,Theta,co2,62,2024,7.230916517
491,Austria,Theta,co2,62,2025,7.592503352
492,Austria,Theta,co2,62,2026,8.092157186
493,Austria,Theta,co2,62,2027,7.777628054
494,Austria,Theta,co2,62,2028,7.786892117
495,Austria,Theta,co2,62,2029,7.779124992
496,Austria,Theta,co2,62,2030,7.694619463
497,Austria,Theta,co2,63,2023,7.337065109
498,Austria,Theta,co2,63,2024,7.603507624
499,Austria,Theta,co2,63,2025,7.558134957
500,Austria,Theta,co2,63,2026,7.342376007
501,Austria,Theta,co2,63,2027,7.757830862
502,Austria,Theta,co2,63,2028,7.412239107
503,Austria,Theta,co2,63,2029,7.569239208
504,Austria,Theta,co2,63,2030,7.4219416
505,Austria,Theta,co2,64,2023,7.131572023
506,Austria,Theta,co2,64,2024,7.072525866
507,Austria,Theta,co2,64,2025,6.63323698
508,Austria,Theta,co2,64,2026,6.927787378
509,Austria,Theta,co2,64,2027,6.530276662
510,Austria,Theta,co2,64,2028,6.44971836
511,Austria,Theta,co2,64,2029,6.539736897
512,Austria,Theta,co2,64,2030,6.839227587
513,Austria,Theta,co2,65,2023,7.200442859
514,Austria,Theta,co2,65,2024,7.677754011
515,Austria,Theta,co2,65,2025,7.134666666
516,Austria,Theta,co2,65,2026,7.236690987
517,Austria,Theta,co2,65,2027,7.376704472
518,Austria,Theta,co2,65,2028,6.853453122
519,Austria,Theta,co2,65,2029,7.02502319
520,Austria,Theta,co2,65,2030,7.038276941
521,Austria,Theta,co2,66,2023,7.386164128
522,Austria,Theta,co2,66,2024,6.864942297
523,Austria,Theta,co2,66,2025,6.90400041
524,Austria,Theta,co2,66,2026,7.499829011
525,Austria,Theta,co2,66,2027,7.37165751
526,Austria,Theta,co2,66,2028,7.473281086
527,Austria,Theta,co2,66,2029,7.429054017
528,Austria,Theta,co2,66,2030,7.473722384
529,Austria,Theta,co2,67,2023,7.518226035
530,Austria,Theta,co2,67,2024,6.699637544
531,Austria,Theta,co2,67,2025,6.733703636
532,Austria,Theta,co2,67,2026,6.287316298
533,Austria,Theta,co2,67,2027,6.116736628
534,Austria,Theta,co2,67,2028,6.507115969
535,Austria,Theta,co2,67,2029,6.491430535
536,Austria,Theta,co2,67,2030,5.979292715
537,Austria,Theta,co2,68,2023,6.957233209
538,Austria,Theta,co2,68,2024,6.802098375
539,Austria,Theta,co2,68,2025,6.908969097
540,Austria,Theta,co2,68,2026,6.807529125
541,Austria,Theta,co2,68,2027,7.285647972
542,Austria,Theta,co2,68,2028,7.206777175
543,Austria,Theta,co2,68,2029,7.180847744
544,Austria,Theta,co2,68,2030,7.017738608
545,Austria,Theta,co2,69,2023,7.27441897
546,Austria,Theta,co2,69,2024,7.426898853
547,Austria,Theta,co2,69,2025,7.523465952
548,Austria,Theta,co2,69,2026,7.569982021
549,Austria,Theta,co2,69,2027,7.578870952
550,Austria,Theta,co2,69,2028,7.25688569
551,Austria,Theta,co2,69,2029,7.675922997
552,Austria,Theta,co2,69,2030,7.356926877
553,Austria,Theta,co2,70,2023,7.176167288
554,Austria,Theta,co2,70,2024,7.012446316
555,Austria,Theta,co2,70,2025,6.969809413
556,Austria,Theta,co2,70,2026,6.929547686
557,Austria,Theta,co2,70,2027,6.356834673
558,Austria,Theta,co2,70,2028,6.156190571
559,Austria,Theta,co2,70,2029,6.54665941
560,Austria,Theta,co2,70,2030,6.19690342
561,Austria,Theta,co2,71,2023,6.949726165
562,Austria,Theta,co2,71,2024,7.00405487
563,Austria,Theta,co2,71,2025,6.765575251
564,Austria,Theta,co2,71,2026,6.647330383
565,Austria,Theta,co2,71,2027,6.404940984
566,Austria,Theta,co2,71,2028,5.828488332
567,Austria,Theta,co2,71,2029,5.867375264
568,Austria,Theta,co2,71,2030,5.717072547
569,Austria,Theta,co2,72,2023,7.544602919
570,Austria,Theta,co2,72,2024,7.082313444
571,Austria,Theta,co2,72,2025,7.393595872
572,Austria,Theta,co2,72,2026,7.336472276
573,Austria,Theta,co2,72,2027,7.390449408
574,Austria,Theta,co2,72,2028,7.641211952
575,Austria,Theta,co2,72,2029,7.499237749
576,Austria,Theta,co2,72,2030,7.337787247
577,Austria,Theta,co2,73,2023,7.095533664
578,Austria,Theta,co2,73,2024,7.01264396
579,Austria,Theta,co2,73,2025,6.933401043
580,Austria,Theta,co2,73,2026,7.652213034
